wmproductId,MÃ NỘI BỘ,product name,"LOẠI 
WM-e-SIT-3GB-14D,WM-e-SIT-3GB-14D+1,"Singapore, Indonesia, Thailand, 14 Days, 3GB /day, 128kbps",ESIM,566000
WM-e-SIT-MAX-14D,WM-e-SIT-MAX-14D+1,"Singapore, Indonesia, Thailand, 14 Days, Unlimited data /day",ESIM,902000
WM-e-SIT-10MAX-14D,WM-e-SIT-10MAX-14D+1,"Singapore, Indonesia, Thailand, 14 Days, Premium unlimited data/day",ESIM,1084000
WM-e-SIT-TI-14D,WM-e-SIT-TI-14D+1,"Singapore, Indonesia, Thailand, 14 Days, Titanium AYCE /day",ESIM,2037000
WM-e-SIT-500MB-15D,WM-e-SIT-500MB-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 500MB /day, 128kbps",ESIM,204000
WM-e-SIT-1GB-15D,WM-e-SIT-1GB-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 1GB /day, 128kbps",ESIM,261000
WM-e-SIT-2GB-15D,WM-e-SIT-2GB-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 2GB /day, 128kbps",ESIM,432000
WM-e-SIT-3GB-15D,WM-e-SIT-3GB-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 3GB /day, 128kbps",ESIM,568000
WM-e-SIT-MAX-15D,WM-e-SIT-MAX-15D+1,"Singapore, Indonesia, Thailand, 15 Days, Unlimited data /day",ESIM,917000
WM-e-SIT-10MAX-15D,WM-e-SIT-10MAX-15D+1,"Singapore, Indonesia, Thailand, 15 Days, Premium unlimited data/day",ESIM,1090000
WM-e-SIT-TI-15D,WM-e-SIT-TI-15D+1,"Singapore, Indonesia, Thailand, 15 Days, Titanium AYCE /day",ESIM,2179000
WM-e-SIT-T3-15D,WM-e-SIT-T3-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 3GB, 128kbps",ESIM,119000
WM-e-SIT-T5-15D,WM-e-SIT-T5-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 5GB, 128kbps",ESIM,155000
WM-e-SIT-T10-15D,WM-e-SIT-T10-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 10GB, 128kbps",ESIM,226000
WM-e-SIT-T20-15D,WM-e-SIT-T20-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 20GB, 128kbps",ESIM,376000
WM-e-SIT-T30-15D,WM-e-SIT-T30-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 30GB, 128kbps",ESIM,519000
WM-e-SIT-T50-15D,WM-e-SIT-T50-15D+1,"Singapore, Indonesia, Thailand, 15 Days, 50GB, 128kbps",ESIM,783000
WM-e-SIT-500MB-16D,WM-e-SIT-500MB-16D+1,"Singapore, Indonesia, Thailand, 16 Days, 500MB /day, 128kbps",ESIM,236000
WM-e-SIT-1GB-16D,WM-e-SIT-1GB-16D+1,"Singapore, Indonesia, Thailand, 16 Days, 1GB /day, 128kbps",ESIM,308000
WM-e-SIT-2GB-16D,WM-e-SIT-2GB-16D+1,"Singapore, Indonesia, Thailand, 16 Days, 2GB /day, 128kbps",ESIM,534000
WM-e-SIT-3GB-16D,WM-e-SIT-3GB-16D+1,"Singapore, Indonesia, Thailand, 16 Days, 3GB /day, 128kbps",ESIM,719000
WM-e-SIT-MAX-16D,WM-e-SIT-MAX-16D+1,"Singapore, Indonesia, Thailand, 16 Days, Unlimited data /day",ESIM,1168000
WM-e-SIT-10MAX-16D,WM-e-SIT-10MAX-16D+1,"Singapore, Indonesia, Thailand, 16 Days, Premium unlimited data/day",ESIM,1420000
WM-e-SIT-TI-16D,WM-e-SIT-TI-16D+1,"Singapore, Indonesia, Thailand, 16 Days, Titanium AYCE /day",ESIM,2322000
WM-e-SIT-500MB-17D,WM-e-SIT-500MB-17D+1,"Singapore, Indonesia, Thailand, 17 Days, 500MB /day, 128kbps",ESIM,243000
WM-e-SIT-1GB-17D,WM-e-SIT-1GB-17D+1,"Singapore, Indonesia, Thailand, 17 Days, 1GB /day, 128kbps",ESIM,314000
WM-e-SIT-2GB-17D,WM-e-SIT-2GB-17D+1,"Singapore, Indonesia, Thailand, 17 Days, 2GB /day, 128kbps",ESIM,540000
WM-e-SIT-3GB-17D,WM-e-SIT-3GB-17D+1,"Singapore, Indonesia, Thailand, 17 Days, 3GB /day, 128kbps",ESIM,727000
WM-e-SIT-MAX-17D,WM-e-SIT-MAX-17D+1,"Singapore, Indonesia, Thailand, 17 Days, Unlimited data /day",ESIM,1183000
WM-e-SIT-10MAX-17D,WM-e-SIT-10MAX-17D+1,"Singapore, Indonesia, Thailand, 17 Days, Premium unlimited data/day",ESIM,1427000
WM-e-SIT-TI-17D,WM-e-SIT-TI-17D+1,"Singapore, Indonesia, Thailand, 17 Days, Titanium AYCE /day",ESIM,2464000
WM-e-SIT-500MB-18D,WM-e-SIT-500MB-18D+1,"Singapore, Indonesia, Thailand, 18 Days, 500MB /day, 128kbps",ESIM,252000
WM-e-SIT-1GB-18D,WM-e-SIT-1GB-18D+1,"Singapore, Indonesia, Thailand, 18 Days, 1GB /day, 128kbps",ESIM,317000
WM-e-SIT-2GB-18D,WM-e-SIT-2GB-18D+1,"Singapore, Indonesia, Thailand, 18 Days, 2GB /day, 128kbps",ESIM,548000
WM-e-SIT-3GB-18D,WM-e-SIT-3GB-18D+1,"Singapore, Indonesia, Thailand, 18 Days, 3GB /day, 128kbps",ESIM,733000
WM-e-SIT-MAX-18D,WM-e-SIT-MAX-18D+1,"Singapore, Indonesia, Thailand, 18 Days, Unlimited data /day",ESIM,1192000
WM-e-SIT-10MAX-18D,WM-e-SIT-10MAX-18D+1,"Singapore, Indonesia, Thailand, 18 Days, Premium unlimited data/day",ESIM,1432000
WM-e-SIT-TI-18D,WM-e-SIT-TI-18D+1,"Singapore, Indonesia, Thailand, 18 Days, Titanium AYCE /day",ESIM,2608000
WM-e-SIT-500MB-19D,WM-e-SIT-500MB-19D+1,"Singapore, Indonesia, Thailand, 19 Days, 500MB /day, 128kbps",ESIM,260000
WM-e-SIT-1GB-19D,WM-e-SIT-1GB-19D+1,"Singapore, Indonesia, Thailand, 19 Days, 1GB /day, 128kbps",ESIM,322000
WM-e-SIT-2GB-19D,WM-e-SIT-2GB-19D+1,"Singapore, Indonesia, Thailand, 19 Days, 2GB /day, 128kbps",ESIM,557000
WM-e-SIT-3GB-19D,WM-e-SIT-3GB-19D+1,"Singapore, Indonesia, Thailand, 19 Days, 3GB /day, 128kbps",ESIM,739000
WM-e-SIT-MAX-19D,WM-e-SIT-MAX-19D+1,"Singapore, Indonesia, Thailand, 19 Days, Unlimited data /day",ESIM,1199000
WM-e-SIT-10MAX-19D,WM-e-SIT-10MAX-19D+1,"Singapore, Indonesia, Thailand, 19 Days, Premium unlimited data/day",ESIM,1436000
WM-e-SIT-TI-19D,WM-e-SIT-TI-19D+1,"Singapore, Indonesia, Thailand, 19 Days, Titanium AYCE /day",ESIM,2750000
WM-e-SIT-500MB-20D,WM-e-SIT-500MB-20D+1,"Singapore, Indonesia, Thailand, 20 Days, 500MB /day, 128kbps",ESIM,261000
WM-e-SIT-1GB-20D,WM-e-SIT-1GB-20D+1,"Singapore, Indonesia, Thailand, 20 Days, 1GB /day, 128kbps",ESIM,325000
WM-e-SIT-2GB-20D,WM-e-SIT-2GB-20D+1,"Singapore, Indonesia, Thailand, 20 Days, 2GB /day, 128kbps",ESIM,561000
WM-e-SIT-3GB-20D,WM-e-SIT-3GB-20D+1,"Singapore, Indonesia, Thailand, 20 Days, 3GB /day, 128kbps",ESIM,746000
WM-e-SIT-MAX-20D,WM-e-SIT-MAX-20D+1,"Singapore, Indonesia, Thailand, 20 Days, Unlimited data /day",ESIM,1210000
WM-e-SIT-10MAX-20D,WM-e-SIT-10MAX-20D+1,"Singapore, Indonesia, Thailand, 20 Days, Premium unlimited data/day",ESIM,1438000
WM-e-SIT-TI-20D,WM-e-SIT-TI-20D+1,"Singapore, Indonesia, Thailand, 20 Days, Titanium AYCE /day",ESIM,2892000
WM-e-SIT-500MB-21D,WM-e-SIT-500MB-21D+1,"Singapore, Indonesia, Thailand, 21 Days, 500MB /day, 128kbps",ESIM,302000
WM-e-SIT-1GB-21D,WM-e-SIT-1GB-21D+1,"Singapore, Indonesia, Thailand, 21 Days, 1GB /day, 128kbps",ESIM,426000
WM-e-SIT-2GB-21D,WM-e-SIT-2GB-21D+1,"Singapore, Indonesia, Thailand, 21 Days, 2GB /day, 128kbps",ESIM,746000
WM-e-SIT-3GB-21D,WM-e-SIT-3GB-21D+1,"Singapore, Indonesia, Thailand, 21 Days, 3GB /day, 128kbps",ESIM,1027000
WM-e-SIT-MAX-21D,WM-e-SIT-MAX-21D+1,"Singapore, Indonesia, Thailand, 21 Days, Unlimited data /day",ESIM,1638000
WM-e-SIT-10MAX-21D,WM-e-SIT-10MAX-21D+1,"Singapore, Indonesia, Thailand, 21 Days, Premium unlimited data/day",ESIM,2095000
WM-e-SIT-TI-21D,WM-e-SIT-TI-21D+1,"Singapore, Indonesia, Thailand, 21 Days, Titanium AYCE /day",ESIM,3036000
WM-e-SIT-500MB-22D,WM-e-SIT-500MB-22D+1,"Singapore, Indonesia, Thailand, 22 Days, 500MB /day, 128kbps",ESIM,307000
WM-e-SIT-1GB-22D,WM-e-SIT-1GB-22D+1,"Singapore, Indonesia, Thailand, 22 Days, 1GB /day, 128kbps",ESIM,432000
WM-e-SIT-2GB-22D,WM-e-SIT-2GB-22D+1,"Singapore, Indonesia, Thailand, 22 Days, 2GB /day, 128kbps",ESIM,752000
WM-e-SIT-3GB-22D,WM-e-SIT-3GB-22D+1,"Singapore, Indonesia, Thailand, 22 Days, 3GB /day, 128kbps",ESIM,1038000
WM-e-SIT-MAX-22D,WM-e-SIT-MAX-22D+1,"Singapore, Indonesia, Thailand, 22 Days, Unlimited data /day",ESIM,1663000
WM-e-SIT-10MAX-22D,WM-e-SIT-10MAX-22D+1,"Singapore, Indonesia, Thailand, 22 Days, Premium unlimited data/day",ESIM,2097000
WM-e-SIT-TI-22D,WM-e-SIT-TI-22D+1,"Singapore, Indonesia, Thailand, 22 Days, Titanium AYCE /day",ESIM,3178000
WM-e-SIT-500MB-23D,WM-e-SIT-500MB-23D+1,"Singapore, Indonesia, Thailand, 23 Days, 500MB /day, 128kbps",ESIM,311000
WM-e-SIT-1GB-23D,WM-e-SIT-1GB-23D+1,"Singapore, Indonesia, Thailand, 23 Days, 1GB /day, 128kbps",ESIM,437000
WM-e-SIT-2GB-23D,WM-e-SIT-2GB-23D+1,"Singapore, Indonesia, Thailand, 23 Days, 2GB /day, 128kbps",ESIM,761000
WM-e-SIT-3GB-23D,WM-e-SIT-3GB-23D+1,"Singapore, Indonesia, Thailand, 23 Days, 3GB /day, 128kbps",ESIM,1046000
WM-e-SIT-MAX-23D,WM-e-SIT-MAX-23D+1,"Singapore, Indonesia, Thailand, 23 Days, Unlimited data /day",ESIM,1679000
WM-e-SIT-10MAX-23D,WM-e-SIT-10MAX-23D+1,"Singapore, Indonesia, Thailand, 23 Days, Premium unlimited data/day",ESIM,2102000
WM-e-SIT-TI-23D,WM-e-SIT-TI-23D+1,"Singapore, Indonesia, Thailand, 23 Days, Titanium AYCE /day",ESIM,3321000
WM-e-SIT-500MB-24D,WM-e-SIT-500MB-24D+1,"Singapore, Indonesia, Thailand, 24 Days, 500MB /day, 128kbps",ESIM,322000
WM-e-SIT-1GB-24D,WM-e-SIT-1GB-24D+1,"Singapore, Indonesia, Thailand, 24 Days, 1GB /day, 128kbps",ESIM,443000
WM-e-SIT-2GB-24D,WM-e-SIT-2GB-24D+1,"Singapore, Indonesia, Thailand, 24 Days, 2GB /day, 128kbps",ESIM,768000
WM-e-SIT-3GB-24D,WM-e-SIT-3GB-24D+1,"Singapore, Indonesia, Thailand, 24 Days, 3GB /day, 128kbps",ESIM,1050000
WM-e-SIT-MAX-24D,WM-e-SIT-MAX-24D+1,"Singapore, Indonesia, Thailand, 24 Days, Unlimited data /day",ESIM,1698000
WM-e-SIT-10MAX-24D,WM-e-SIT-10MAX-24D+1,"Singapore, Indonesia, Thailand, 24 Days, Premium unlimited data/day",ESIM,2107000
WM-e-SIT-TI-24D,WM-e-SIT-TI-24D+1,"Singapore, Indonesia, Thailand, 24 Days, Titanium AYCE /day",ESIM,3463000
WM-e-SIT-500MB-25D,WM-e-SIT-500MB-25D+1,"Singapore, Indonesia, Thailand, 25 Days, 500MB /day, 128kbps",ESIM,330000
WM-e-SIT-1GB-25D,WM-e-SIT-1GB-25D+1,"Singapore, Indonesia, Thailand, 25 Days, 1GB /day, 128kbps",ESIM,448000
WM-e-SIT-2GB-25D,WM-e-SIT-2GB-25D+1,"Singapore, Indonesia, Thailand, 25 Days, 2GB /day, 128kbps",ESIM,776000
WM-e-SIT-3GB-25D,WM-e-SIT-3GB-25D+1,"Singapore, Indonesia, Thailand, 25 Days, 3GB /day, 128kbps",ESIM,1058000
WM-e-SIT-MAX-25D,WM-e-SIT-MAX-25D+1,"Singapore, Indonesia, Thailand, 25 Days, Unlimited data /day",ESIM,1716000
WM-e-SIT-10MAX-25D,WM-e-SIT-10MAX-25D+1,"Singapore, Indonesia, Thailand, 25 Days, Premium unlimited data/day",ESIM,2110000
WM-e-SIT-TI-25D,WM-e-SIT-TI-25D+1,"Singapore, Indonesia, Thailand, 25 Days, Titanium AYCE /day",ESIM,3605000
WM-e-SIT-500MB-26D,WM-e-SIT-500MB-26D+1,"Singapore, Indonesia, Thailand, 26 Days, 500MB /day, 128kbps",ESIM,337000
WM-e-SIT-1GB-26D,WM-e-SIT-1GB-26D+1,"Singapore, Indonesia, Thailand, 26 Days, 1GB /day, 128kbps",ESIM,450000
WM-e-SIT-2GB-26D,WM-e-SIT-2GB-26D+1,"Singapore, Indonesia, Thailand, 26 Days, 2GB /day, 128kbps",ESIM,783000
WM-e-SIT-3GB-26D,WM-e-SIT-3GB-26D+1,"Singapore, Indonesia, Thailand, 26 Days, 3GB /day, 128kbps",ESIM,1064000
WM-e-SIT-MAX-26D,WM-e-SIT-MAX-26D+1,"Singapore, Indonesia, Thailand, 26 Days, Unlimited data /day",ESIM,1733000
WM-e-SIT-10MAX-26D,WM-e-SIT-10MAX-26D+1,"Singapore, Indonesia, Thailand, 26 Days, Premium unlimited data/day",ESIM,2113000
WM-e-SIT-TI-26D,WM-e-SIT-TI-26D+1,"Singapore, Indonesia, Thailand, 26 Days, Titanium AYCE /day",ESIM,3749000
WM-e-SIT-500MB-27D,WM-e-SIT-500MB-27D+1,"Singapore, Indonesia, Thailand, 27 Days, 500MB /day, 128kbps",ESIM,344000
WM-e-SIT-1GB-27D,WM-e-SIT-1GB-27D+1,"Singapore, Indonesia, Thailand, 27 Days, 1GB /day, 128kbps",ESIM,455000
WM-e-SIT-2GB-27D,WM-e-SIT-2GB-27D+1,"Singapore, Indonesia, Thailand, 27 Days, 2GB /day, 128kbps",ESIM,790000
WM-e-SIT-3GB-27D,WM-e-SIT-3GB-27D+1,"Singapore, Indonesia, Thailand, 27 Days, 3GB /day, 128kbps",ESIM,1073000
WM-e-SIT-MAX-27D,WM-e-SIT-MAX-27D+1,"Singapore, Indonesia, Thailand, 27 Days, Unlimited data /day",ESIM,1756000
WM-e-SIT-10MAX-27D,WM-e-SIT-10MAX-27D+1,"Singapore, Indonesia, Thailand, 27 Days, Premium unlimited data/day",ESIM,2117000
WM-e-SIT-TI-27D,WM-e-SIT-TI-27D+1,"Singapore, Indonesia, Thailand, 27 Days, Titanium AYCE /day",ESIM,3891000
WM-e-SIT-500MB-28D,WM-e-SIT-500MB-28D+1,"Singapore, Indonesia, Thailand, 28 Days, 500MB /day, 128kbps",ESIM,352000
WM-e-SIT-1GB-28D,WM-e-SIT-1GB-28D+1,"Singapore, Indonesia, Thailand, 28 Days, 1GB /day, 128kbps",ESIM,458000
WM-e-SIT-2GB-28D,WM-e-SIT-2GB-28D+1,"Singapore, Indonesia, Thailand, 28 Days, 2GB /day, 128kbps",ESIM,799000
WM-e-SIT-3GB-28D,WM-e-SIT-3GB-28D+1,"Singapore, Indonesia, Thailand, 28 Days, 3GB /day, 128kbps",ESIM,1076000
WM-e-SIT-MAX-28D,WM-e-SIT-MAX-28D+1,"Singapore, Indonesia, Thailand, 28 Days, Unlimited data /day",ESIM,1764000
WM-e-SIT-10MAX-28D,WM-e-SIT-10MAX-28D+1,"Singapore, Indonesia, Thailand, 28 Days, Premium unlimited data/day",ESIM,2123000
WM-e-SIT-TI-28D,WM-e-SIT-TI-28D+1,"Singapore, Indonesia, Thailand, 28 Days, Titanium AYCE /day",ESIM,4034000
WM-e-SIT-500MB-29D,WM-e-SIT-500MB-29D+1,"Singapore, Indonesia, Thailand, 29 Days, 500MB /day, 128kbps",ESIM,358000
WM-e-SIT-1GB-29D,WM-e-SIT-1GB-29D+1,"Singapore, Indonesia, Thailand, 29 Days, 1GB /day, 128kbps",ESIM,463000
WM-e-SIT-2GB-29D,WM-e-SIT-2GB-29D+1,"Singapore, Indonesia, Thailand, 29 Days, 2GB /day, 128kbps",ESIM,807000
WM-e-SIT-3GB-29D,WM-e-SIT-3GB-29D+1,"Singapore, Indonesia, Thailand, 29 Days, 3GB /day, 128kbps",ESIM,1084000
WM-e-SIT-MAX-29D,WM-e-SIT-MAX-29D+1,"Singapore, Indonesia, Thailand, 29 Days, Unlimited data /day",ESIM,1779000
WM-e-SIT-10MAX-29D,WM-e-SIT-10MAX-29D+1,"Singapore, Indonesia, Thailand, 29 Days, Premium unlimited data/day",ESIM,2127000
WM-e-SIT-TI-29D,WM-e-SIT-TI-29D+1,"Singapore, Indonesia, Thailand, 29 Days, Titanium AYCE /day",ESIM,4176000
WM-e-SIT-500MB-30D,WM-e-SIT-500MB-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 500MB /day, 128kbps",ESIM,361000
WM-e-SIT-1GB-30D,WM-e-SIT-1GB-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 1GB /day, 128kbps",ESIM,468000
WM-e-SIT-2GB-30D,WM-e-SIT-2GB-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 2GB /day, 128kbps",ESIM,810000
WM-e-SIT-3GB-30D,WM-e-SIT-3GB-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 3GB /day, 128kbps",ESIM,1090000
WM-e-SIT-MAX-30D,WM-e-SIT-MAX-30D+1,"Singapore, Indonesia, Thailand, 30 Days, Unlimited data /day",ESIM,1787000
WM-e-SIT-10MAX-30D,WM-e-SIT-10MAX-30D+1,"Singapore, Indonesia, Thailand, 30 Days, Premium unlimited data/day",ESIM,2130000
WM-e-SIT-TI-30D,WM-e-SIT-TI-30D+1,"Singapore, Indonesia, Thailand, 30 Days, Titanium AYCE /day",ESIM,4319000
WM-e-SIT-T3-30D,WM-e-SIT-T3-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 3GB, 128kbps",ESIM,126000
WM-e-SIT-T5-30D,WM-e-SIT-T5-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 5GB, 128kbps",ESIM,162000
WM-e-SIT-T10-30D,WM-e-SIT-T10-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 10GB, 128kbps",ESIM,239000
WM-e-SIT-T20-30D,WM-e-SIT-T20-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 20GB, 128kbps",ESIM,396000
WM-e-SIT-T30-30D,WM-e-SIT-T30-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 30GB, 128kbps",ESIM,539000
WM-e-SIT-T50-30D,WM-e-SIT-T50-30D+1,"Singapore, Indonesia, Thailand, 30 Days, 50GB, 128kbps",ESIM,817000
WM-SIT-500MB,WM-SIT-500MB+1,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,95000
WM-SIT-1GB,WM-SIT-1GB+1,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,98000
WM-SIT-2GB,WM-SIT-2GB+1,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,110000
WM-SIT-3GB,WM-SIT-3GB+1,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,120000
WM-SIT-MAX,WM-SIT-MAX+1,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,137000
WM-SIT-TI,WM-SIT-TI+1,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,217000
WM-SIT-500MB,WM-SIT-500MB+2,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,108000
WM-SIT-1GB,WM-SIT-1GB+2,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,114000
WM-SIT-2GB,WM-SIT-2GB+2,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,138000
WM-SIT-3GB,WM-SIT-3GB+2,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,157000
WM-SIT-MAX,WM-SIT-MAX+2,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,191000
WM-SIT-TI,WM-SIT-TI+2,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,352000
WM-SIT-500MB,WM-SIT-500MB+3,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,120000
WM-SIT-1GB,WM-SIT-1GB+3,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,130000
WM-SIT-2GB,WM-SIT-2GB+3,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,167000
WM-SIT-3GB,WM-SIT-3GB+3,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,195000
WM-SIT-MAX,WM-SIT-MAX+3,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,245000
WM-SIT-TI,WM-SIT-TI+3,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,487000
WM-SIT-500MB,WM-SIT-500MB+4,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,132000
WM-SIT-1GB,WM-SIT-1GB+4,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,145000
WM-SIT-2GB,WM-SIT-2GB+4,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,195000
WM-SIT-3GB,WM-SIT-3GB+4,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,232000
WM-SIT-MAX,WM-SIT-MAX+4,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,299000
WM-SIT-TI,WM-SIT-TI+4,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,622000
WM-SIT-500MB,WM-SIT-500MB+5,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,145000
WM-SIT-1GB,WM-SIT-1GB+5,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,160000
WM-SIT-2GB,WM-SIT-2GB+5,"Singapore, Indonesia, Thailand, 2GB /day, 128kbps",SIM VẬT LÝ,222000
WM-SIT-3GB,WM-SIT-3GB+5,"Singapore, Indonesia, Thailand, 3GB /day, 128kbps",SIM VẬT LÝ,269000
WM-SIT-MAX,WM-SIT-MAX+5,"Singapore, Indonesia, Thailand, Unlimited data /day",SIM VẬT LÝ,354000
WM-SIT-TI,WM-SIT-TI+5,"Singapore, Indonesia, Thailand, Titanium AYCE /day",SIM VẬT LÝ,757000
WM-SIT-500MB,WM-SIT-500MB+6,"Singapore, Indonesia, Thailand, 500MB /day, 128kbps",SIM VẬT LÝ,157000
WM-SIT-1GB,WM-SIT-1GB+6,"Singapore, Indonesia, Thailand, 1GB /day, 128kbps",SIM VẬT LÝ,175000
